Date/Time Start (UTC),Date/Time Connect (UTC),Date/Time End (UTC),Source,CLI,Destination,Duration,Billing Duration,Disconnect Code,Disconnect Reason,Rate,Charged,CDR Type,Country Name,Network Name,Trunk Name
"2023-09-28 13:02:28","2023-09-28 13:02:34","2023-09-28 13:03:15","33353329822","33353329822","33670171007","42","42","200","Bye","0.03","0.021","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-28 12:25:50","2023-09-28 12:26:03","2023-09-28 12:38:47","33353329841","33353329841","33648480762","764","764","200","Bye","0.03","0.382","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-28 12:25:24",,"2023-09-28 12:25:24","33353329841","33353329841","336484807","0",,"484","Address Incomplete","0.03","0","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-28 12:10:58",,"2023-09-28 12:10:58","33353329841","33353329841","333230","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 12:10:34",,"2023-09-28 12:10:35","33353329841","33353329841","3230","0",,"404","Not Found","0.03","0","Origin based",,,"Audiocodes Azure"
"2023-09-28 12:09:33",,"2023-09-28 12:09:33","33353329841","33353329841","333230","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 12:09:09",,"2023-09-28 12:09:09","33353329841","33353329841","333230","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 12:08:56",,"2023-09-28 12:08:56","33353329841","33353329841","333230","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 09:55:05","2023-09-28 09:55:27","2023-09-28 09:56:25","33255030149","33255030149","33757511635","58","58","200","Bye","0.03","0.029","Local","France","FRANCE MOBILE SFR","Audiocodes Azure"
"2023-09-28 08:58:41",,"2023-09-28 08:58:41","33353329835","33353329835","333900","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 08:58:26",,"2023-09-28 08:58:26","33353329835","33353329835","333900","0",,"404","No routes",,"0","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 08:57:26","2023-09-28 08:57:49","2023-09-28 08:58:04","33255030142","33255030142","33640560394","15","15","200","Bye","0.03","0.0075","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-28 08:56:07","2023-09-28 08:56:15","2023-09-28 08:56:22","33353329805","33353329805","33328281587","7","7","200","Bye","0.01","0.0012","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 08:55:23","2023-09-28 08:55:27","2023-09-28 08:55:51","33353329805","33353329805","33328281587","25","25","200","Bye","0.01","0.0042","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 08:44:08","2023-09-28 08:44:20","2023-09-28 08:47:21","33353329835","33353329835","33388407242","181","181","200","Bye","0.01","0.0302","Local","France","FRANCE LANDLINE","Audiocodes Azure"
"2023-09-28 08:30:53","2023-09-28 08:30:55","2023-09-28 08:32:01","33353329805","33353329805","33144340800","66","66","200","Bye","0.01","0.011","Local","France","FRANCE PARIS","Audiocodes Azure"
"2023-09-28 08:26:10","2023-09-28 08:26:26","2023-09-28 08:27:38","33353329821","33353329821","33785365467","73","73","200","Bye","0.03","0.0365","Local","France","FRANCE MOBILE ORANGE","Audiocodes Azure"
"2023-09-28 07:06:45",,"2023-09-28 07:07:54","33353329814","33353329814","6566976114","0",,"487","Request terminated (Cancel)","0.0845","0","International","Singapore","SINGAPORE LANDLINE","Audiocodes Azure"
